date,Name,vx,vx_s,vy,vy_s,vz,vz_s,x,x_s,y,y_s,z,z_s
 A.D. 2000-Jan-01 00:00:00.0000,106060,0.0033099179,3.28533242E-09,0.0070416374,1.43314974E-09,0.0003050858,1.50951077E-09,4.2943729942,1.36352095E-06,-2.1235542403,1.88878652E-06,1.491162739,9.33266148E-07
 A.D. 2000-Jan-01 00:00:00.0000,106091,0.0032001841,2.49829058E-09,0.0071599722,1.27587372E-09,-0.0011239362,1.10712146E-09,4.5166973046,0.000000842,-1.9244691225,1.55391007E-06,-0.2323730536,5.96584172E-07
 A.D. 2000-Jan-01 00:00:00.0000,106143,0.0031961977000000003,2.14726273E-09,0.0072290663,0.000000001,-0.001851908,0.000000001,4.3292855267000006,7.7735588E-07,-1.9180352612,1.26193082E-06,-0.4328546201,6.36635363E-07
 A.D. 2000-Jan-01 00:00:00.0000,106160,0.000610745,2.362138E-09,0.007729894,7.90990559E-10,-0.0015099135,0.000000001,4.8440471951,5.16322286E-07,-0.5502036111,1.56188593E-06,-0.8905293683,6.84508988E-07
 A.D. 2000-Jan-01 00:00:00.0000,107004,-0.0079582365,0.000000001,0.0018780623,2.37565038E-09,0.0018719983,0.000000001,1.0932413675,0.000001365,4.4999349894,6.2235986E-07,-0.3810785627,6.79662596E-07
 A.D. 2000-Jan-01 00:00:00.0000,107134,-0.0076371204,8.14022005E-10,0.0010041551,0.000000003,0.0006063908999999999,1.13084976E-09,0.4394983461,2.05010175E-06,5.042852552099999,5.24557894E-07,-0.2820023011,7.91269246E-07
 A.D. 2000-Jan-01 00:00:00.0000,107178,-0.0082150081,8.56618757E-10,0.0010696348,2.7648891E-09,0.0023869683,1.12863592E-09,0.1404861183,1.57710045E-06,4.3714645377,5.92867983E-07,-1.1351370979000002,7.34249886E-07
 A.D. 2000-Jan-01 00:00:00.0000,107804,-0.0053578838,1.69776551E-09,-0.0051459520000000005,1.8068955E-09,-0.0007601491,0.000000001,-3.7851640116,0.000001318,3.6440149316,1.26920082E-06,0.3287612879,7.20088975E-07
 A.D. 2000-Jan-01 00:00:00.0000,109266,0.0038881232,2.48733444E-09,0.0050820217,2.07047877E-09,0.0027535261,1.43854799E-09,3.9265065504,1.54693716E-06,-4.0002620508,1.3952873E-06,-0.2052383544,1.02623833E-06
 A.D. 2000-Jan-01 00:00:00.0000,109549,0.006200719,1.82149622E-09,0.0050081505,1.68012716E-09,0.0012229373,1.20902656E-09,2.9445201334,1.4792921E-06,-3.4826548075,9.33744978E-07,-1.7143528839,6.70149185E-07
 A.D. 2000-Jan-01 00:00:00.0000,110359,0.0031178903000000004,1.62049203E-09,0.0062909847,0.000000001,-0.0002064971,8.87819027E-10,4.8448034313,8.42889E-07,-2.779600373,1.26936416E-06,-0.2824180841,6.78620028E-07
 A.D. 2000-Jan-01 00:00:00.0000,110380,0.0032385,1.75188161E-09,0.005934679399999999,1.15003793E-09,-0.0027823797,8.70261872E-10,4.4089982994,8.38207904E-07,-3.0321767472000003,1.11273652E-06,-0.1579686882,7.64775092E-07
 A.D. 2000-Jan-01 00:00:00.0000,110563,0.0040543113,2.56702643E-09,0.0071291223,1.43120582E-09,0.0003291471,1.12395251E-09,4.1139331792,0.000001024,-2.3079986231,1.42680858E-06,0.1656425111,4.87596025E-07
 A.D. 2000-Jan-01 00:00:00.0000,110829,0.0033082157,2.2779585E-09,0.006835754499999999,1.43829946E-09,-0.0002356541,8.27537978E-10,4.6134404848,8.73911455E-07,-2.3365684972,1.69506203E-06,-0.3961308956,6.58346838E-07
 A.D. 2000-Jan-01 00:00:00.0000,110832,0.0039194506,2.08386589E-09,0.0066275912,1.33862184E-09,6.17563650118437e-05,8.99062151E-10,4.417587514,9.51858105E-07,-2.5391035183,1.40508551E-06,0.1209118972,4.9936335E-07
 A.D. 2000-Jan-01 00:00:00.0000,110859,0.0031861774,2.3770093E-09,0.0075291164,1.12804318E-09,-4.39741637551856e-05,0.000000001,4.3703690872,8.15936401E-07,-1.8167580443,1.41948555E-06,-0.2667624212,5.13639155E-07
 A.D. 2000-Jan-01 00:00:00.0000,111113,0.0016956855,2.80223933E-09,0.0078303523,0.000000001,0.0006501252,1.33274866E-09,4.6599782229,8.84813564E-07,-1.0424331328,1.62768442E-06,0.5201358227,7.16391528E-07
 A.D. 2000-Jan-01 00:00:00.0000,111198,0.003443835,2.35070015E-09,0.0073626322,1.32359579E-09,0.00015446969999999998,1.1452554E-09,4.2244759721,8.88080791E-07,-2.173136462,1.39415022E-06,-0.0246087598,0.000000548
 A.D. 2000-Jan-01 00:00:00.0000,111231,0.0013557657,2.74357666E-09,0.0079097512,8.83059081E-10,3.6377944113842e-05,1.19038786E-09,4.7635284854,4.78911944E-07,-0.6681019161,1.73950513E-06,0.1344058724,5.95259993E-07
 A.D. 2000-Jan-01 00:00:00.0000,111571,-0.0074507644,0.000000001,0.0023402558,2.2237187E-09,0.000108113,8.24435902E-10,1.5984861355000002,1.57561883E-06,4.7309798546,5.78318331E-07,-0.3934349803,6.0629114E-07
 A.D. 2000-Jan-01 00:00:00.0000,111736,-0.0076867773,0.000000001,0.002254841,2.69010957E-09,0.0005432430999999999,1.08018605E-09,1.3490069872,1.73862596E-06,4.6857662339,6.83111065E-07,-0.516393206,7.99157207E-07
 A.D. 2000-Jan-01 00:00:00.0000,111770,-0.0074892241,7.42749532E-10,0.0010427299,2.61723028E-09,-0.0005041577,8.41679016E-10,0.8410484818,1.84421643E-06,5.142789040299999,0.00000043,-0.1891576119,7.48894914E-07
 A.D. 2000-Jan-01 00:00:00.0000,111771,-0.0075660878,8.38221872E-10,0.0016241864,2.88049221E-09,-1.61974418066873e-05,9.1410044E-10,0.7522256779000001,1.99110137E-06,4.9684121207,4.95088579E-07,-0.1738176082,0.000000754
 A.D. 2000-Jan-01 00:00:00.0000,111785,-0.0074935586,1.17864826E-09,0.0028829532,2.78508099E-09,0.0002883826,1.15374016E-09,1.7846837373,1.75107003E-06,4.4993407674,9.20174164E-07,-0.3928053218,7.97096158E-07
 A.D. 2000-Jan-01 00:00:00.0000,111805,-0.0080322672,9.3490319E-10,0.0016065125,0.000000003,0.0009148565,1.05977545E-09,0.7803431348000001,1.93675063E-06,4.666059745,6.06412164E-07,-0.4606198286,7.41801971E-07
 A.D. 2000-Jan-01 00:00:00.0000,111806,-0.008024349,1.0717481E-09,0.0017328708,3.39935369E-09,0.0003195609,1.17200175E-09,1.0406318022,2.12223665E-06,4.6291796562,7.00524538E-07,-0.1178884973,8.48836106E-07
 A.D. 2000-Jan-01 00:00:00.0000,111819,-0.0067706452000000006,1.33593846E-09,-0.0002960869,2.75730096E-09,0.003164692,1.27978183E-09,-1.4297232134,2.01679679E-06,4.7698473392,0.000000674,-1.687567311,1.10447042E-06
 A.D. 2000-Jan-01 00:00:00.0000,111932,-0.0073691351,0.000000001,0.0009070917,2.85380306E-09,0.0013252982999999998,8.12078676E-10,0.6086830825999999,1.79559656E-06,5.1314998457,8.5855541E-07,-0.3023846693,8.45762568E-07
 A.D. 2000-Jan-01 00:00:00.0000,114141,0.0035222982,2.14222982E-09,0.0065390848,1.08087897E-09,-0.0008307281,1.12705464E-09,4.4112416249,1.04709841E-06,-2.1878753583000004,0.000001582,-1.6932843534,8.34544205E-07
 A.D. 2000-Jan-01 00:00:00.0000,114208,0.0037001234,1.83472378E-09,0.0063923162,8.96010783E-10,0.000724081,1.24802375E-09,4.3050771432,0.000001077,-1.9550646234,1.40246972E-06,-2.2836083030000003,7.82403999E-07
 A.D. 2000-Jan-01 00:00:00.0000,114345,0.0007074572000000001,2.84534749E-09,0.0077709127,7.41808196E-10,0.0002977006,1.31615484E-09,4.8174610106,5.25265462E-07,-0.2379344932,2.04854717E-06,1.4453316603,8.14764926E-07
 A.D. 2000-Jan-01 00:00:00.0000,114694,-0.0066029337,8.42552813E-10,-0.0014466301999999998,1.71549942E-09,0.0008151653999999999,9.24973532E-10,-2.1349762595,1.72663886E-06,4.9287778762,6.37190392E-07,-2.032347098,9.8493824E-07
 A.D. 2000-Jan-01 00:00:00.0000,114710,-0.0079574757,7.81679253E-10,0.00031501470000000004,3.3789932E-09,-0.0006568525,2.14196421E-09,0.2359099449,2.2980718E-06,4.2886800692,5.92629753E-07,-2.2958494401,7.84237249E-07
 A.D. 2000-Jan-01 00:00:00.0000,116134,0.0051280114,2.20775336E-09,0.005650613299999999,0.000000002,-0.0001076422,0.000000001,3.9490129161,1.42779799E-06,-3.2146867868,1.53054276E-06,-0.6881327012999999,7.85771201E-07
 A.D. 2000-Jan-01 00:00:00.0000,116238,0.0025002676,1.64457591E-09,0.0065802169,7.93993042E-10,0.0011198574,1.08448824E-09,5.1410910843,0.000000764,-1.901396164,1.17338593E-06,-0.0900437724,0.000000603
 A.D. 2000-Jan-01 00:00:00.0000,116439,0.0041282836,2.81776014E-09,0.0063775483,1.68274143E-09,0.0019115958,1.47103679E-09,3.9260772783,1.45276028E-06,-3.0088036269,1.42819701E-06,-0.4325004771,6.62219305E-07
 A.D. 2000-Jan-01 00:00:00.0000,116567,0.0008166475,3.1041752E-09,0.0079604076,8.3365039E-10,-6.66043323172117e-05,1.13879821E-09,4.7919565283,0.000000409,-0.4851139394,1.93883766E-06,0.4414878368,5.82917815E-07
 A.D. 2000-Jan-01 00:00:00.0000,116901,-0.0072215848,8.54966658E-10,0.0018155022,2.09175107E-09,-0.0010887538,8.67553867E-10,1.3305766499,1.57238929E-06,5.012988785,5.36198226E-07,-0.7370647372,0.000000775
 A.D. 2000-Jan-01 00:00:00.0000,116930,-0.0073287336,6.68218359E-10,0.0005616196,2.15895704E-09,-0.0012001386,1.17409282E-09,0.5926557343,1.59362703E-06,5.062515679700001,4.81310554E-07,-1.4161418579,7.31129954E-07
 A.D. 2000-Jan-01 00:00:00.0000,116954,-0.0071353974,7.20987958E-10,-0.0002904097,2.83251781E-09,0.0007243403999999999,9.34567785E-10,-0.7469141061,2.27107038E-06,5.3609300248,4.90572514E-07,-0.7035835073000001,9.33673834E-07
 A.D. 2000-Jan-01 00:00:00.0000,116969,-0.007599610699999999,8.70275921E-10,-0.0017476042,2.78250843E-09,-0.0012814808,1.67347581E-09,-1.1888836053,2.0067134E-06,4.2430792249,7.16632194E-07,-2.2792225567,8.09847073E-07
 A.D. 2000-Jan-01 00:00:00.0000,116970,-0.007524678000000002,0.000000001,0.0017343272,2.81278216E-09,-0.0003463093,1.08059823E-09,1.1106933511,1.96843274E-06,4.9312012221,6.11371433E-07,-0.1217997854,8.27106318E-07
 A.D. 2000-Jan-01 00:00:00.0000,117385,0.0033348186,2.3768675E-09,0.0068400174,1.30888118E-09,-0.0015746462,0.000000001,4.4888635984,9.92231286E-07,-2.3496708512,1.66059885E-06,-0.5439342452,8.26770096E-07
 A.D. 2000-Jan-01 00:00:00.0000,117389,0.0030049798,2.62476895E-09,0.006879657900000001,1.37484743E-09,-0.0031656573,1.21496035E-09,4.1784623557,8.81317541E-07,-2.1468140791,0.000001511,-0.8549886548000001,9.08306377E-07
 A.D. 2000-Jan-01 00:00:00.0000,117395,0.0045974972,2.31896527E-09,0.0062808843,1.64740622E-09,-0.0009418544,1.1918331E-09,3.8961570474,1.28170541E-06,-2.9633723452,1.4634727E-06,-0.8840917671999999,7.53670564E-07
 A.D. 2000-Jan-01 00:00:00.0000,117404,0.0046003487,2.28642981E-09,0.0055935488,1.84066792E-09,-0.0024746472,1.28855247E-09,3.5047984066000004,0.000001555,-3.5457272496,1.3832155E-06,-1.0396474751,1.04983747E-06
 A.D. 2000-Jan-01 00:00:00.0000,117423,0.0018843944,1.78438095E-09,0.0068508884,7.32556715E-10,-0.0010379925,0.000000001,5.3499092223,5.33922092E-07,-1.0456058445999998,1.38288684E-06,-0.4113121224,6.85328391E-07
 A.D. 2000-Jan-01 00:00:00.0000,117446,0.0027201904,2.30961935E-09,0.0072141001,0.000000001,-0.0005567176000000001,9.34322668E-10,4.8313687455,6.89674767E-07,-1.4333604023,1.59546263E-06,-0.418722521,6.18277616E-07
 A.D. 2000-Jan-01 00:00:00.0000,117447,0.0018245052,2.6666322E-09,0.0068711208,1.15022999E-09,-0.0034666602000000004,1.16591671E-09,4.5350632264,7.54450043E-07,-1.6740940485,1.64160846E-06,-1.1546008758,1.05651464E-06
 A.D. 2000-Jan-01 00:00:00.0000,117832,-0.0078392778,7.97499943E-10,0.0010885031,3.3746285E-09,-0.0002744927,0.000000001,0.4556556242,2.23562694E-06,4.8392600623,5.31899357E-07,-0.7724874526000001,0.000000786
 A.D. 2000-Jan-01 00:00:00.0000,117851,-0.00737727,6.34191687E-10,-0.0004256639,2.33249386E-09,1.3588e-05,0.000000001,-0.4989221178,1.80207198E-06,5.1326110769,4.60619462E-07,-1.3482272897,7.75468459E-07
 A.D. 2000-Jan-01 00:00:00.0000,118815,0.0023389604,2.94414637E-09,0.0080817554,7.72880436E-10,0.0002409092,9.34889149E-10,4.5987123545,6.26353319E-07,-0.6839478215000001,1.84918757E-06,-0.071042875,5.03349182E-07
 A.D. 2000-Jan-01 00:00:00.0000,119528,0.0032745301,2.18792888E-09,0.0067001187,1.10900843E-09,-0.0018920646,1.06967078E-09,4.6708410635,0.000000822,-1.8919591222,1.49372244E-06,-0.6993234934999999,7.53203345E-07
 A.D. 2000-Jan-01 00:00:00.0000,120453,0.0033299265,4.35259663E-09,0.0077543743,0.000000002,-0.0022002348,1.38303363E-09,4.0927166217,1.12934516E-06,-1.644841004,2.30127753E-06,0.3408034411,7.91947064E-07
 A.D. 2000-Jan-01 00:00:00.0000,120454,0.0022954275,0.000000002,0.0072183437,8.22280828E-10,-0.0020582288,1.15601591E-09,4.796366662,6.21384151E-07,-1.2915404219,1.20941301E-06,0.1050496034,6.08523874E-07
 A.D. 2000-Jan-01 00:00:00.0000,122391,0.0044821392,1.84030483E-09,0.006349294300000001,1.37627257E-09,-0.0018290102,0.000000001,3.7644859959,1.01477841E-06,-3.0785176459,1.09587898E-06,0.6281071828,6.26253841E-07
 A.D. 2000-Jan-01 00:00:00.0000,122460,0.0025284039,2.07447835E-09,0.0068776341,8.83590273E-10,-0.0023614753,8.0775134E-10,4.9020955292,0.000000572,-1.3862941261,1.38380395E-06,-0.0277939848,0.000000689
 A.D. 2000-Jan-01 00:00:00.0000,122581,0.0045403675,2.34012593E-09,0.006351039300000001,1.412926E-09,0.0004991132,0.000000001,4.1538278458,1.15222656E-06,-2.6583412003,1.31545818E-06,0.8815091520999999,6.51620025E-07
 A.D. 2000-Jan-01 00:00:00.0000,122592,0.0034777703000000004,2.6221354E-09,0.0064407375,1.20466047E-09,-0.0027238958000000003,1.39049094E-09,4.4893123238,1.04945119E-06,-1.5290039932,1.69749087E-06,1.5560620684,1.04793915E-06
 A.D. 2000-Jan-01 00:00:00.0000,122733,0.0052168703,1.5142845E-09,0.0053199674,1.18608566E-09,-0.0017883488,0.000000001,3.5577307176,1.06373954E-06,-3.2846320518,8.57333805E-07,1.5385967179,6.58156001E-07
 A.D. 2000-Jan-01 00:00:00.0000,122860,0.0040519085,0.000000003,0.0067829291000000005,1.69572834E-09,0.0010415537,1.17876698E-09,4.0539574802999985,1.33428988E-06,-2.5912618778,1.68475116E-06,0.9909521075,6.85769095E-07
 A.D. 2000-Jan-01 00:00:00.0000,122862,0.0022772235000000003,4.31814346E-09,0.0077651511,1.90037133E-09,0.0015988857,1.87012096E-09,4.5382662515,1.28473042E-06,-1.3541674816,2.62428018E-06,0.3939022502,1.09139864E-06
 A.D. 2000-Jan-01 00:00:00.0000,122962,0.0036131572,2.06363473E-09,0.007205185,0.000000001,0.0003616045,0.000000001,4.3687574942000005,8.15374971E-07,-1.9819070863,0.000001166,0.001437474,4.20897535E-07
 A.D. 2000-Jan-01 00:00:00.0000,124695,0.0051017706,1.7666391E-09,0.005447909399999999,1.5353918E-09,-0.0007384683,9.19899908E-10,3.8282380647,1.23349117E-06,-3.4609303496,1.13146953E-06,0.9579036345,7.24870434E-07
 A.D. 2000-Jan-01 00:00:00.0000,124696,0.005802440600000001,1.5713804E-09,0.0053325258,1.7193404E-09,-5.821973409165071e-05,0.000000001,3.1821836109,1.19871959E-06,-3.8079661752,9.67856768E-07,0.2699099781,5.38530577E-07
 A.D. 2000-Jan-01 00:00:00.0000,124729,0.0051581089000000005,1.81542848E-09,0.0059272683,1.63640296E-09,-0.0008346167,9.25913874E-10,3.4580654683,1.18689199E-06,-3.5216919078,1.11077538E-06,0.5031055122,7.28260908E-07
 A.D. 2000-Jan-01 00:00:00.0000,124985,0.0024987942,1.62927289E-09,0.0067218327,7.89842032E-10,-0.001545154,9.15896952E-10,5.043101557,5.80934373E-07,-1.6778793975,1.16814556E-06,-0.08218810309999999,6.37386683E-07
 A.D. 2000-Jan-01 00:00:00.0000,125045,0.0052761413,1.91044822E-09,0.0047025974,1.74313096E-09,0.0026142985,1.20111105E-09,3.7292747719,1.4391881E-06,-3.5312481484,1.09914797E-06,-1.0069675493,8.56211437E-07
 A.D. 2000-Jan-01 00:00:00.0000,125048,0.0025326928,3.06119417E-09,0.0072639652,1.53128043E-09,0.0023021518,1.26785538E-09,4.590888172,1.04071045E-06,-1.6559997154,1.8355178E-06,-0.3495903696,7.89668207E-07
 A.D. 2000-Jan-01 00:00:00.0000,125059,0.0043086407,2.14001551E-09,0.0063241187,1.5920896E-09,-0.0011451543,0.000000001,3.9930670276,1.14371088E-06,-3.1008873375,0.000001392,-0.4214053498,7.38655403E-07
 A.D. 2000-Jan-01 00:00:00.0000,125062,0.0051780551000000005,3.24059578E-09,0.0057905744,2.52090233E-09,0.0020977664,1.38762739E-09,3.7144293352,1.85339786E-06,-3.119183082,0.000001756,0.4203561928,1.00849993E-06
 A.D. 2000-Jan-01 00:00:00.0000,125106,0.0046562741,2.61654123E-09,0.0068656957,1.88591366E-09,-0.00033928830000000003,0.000000001,3.8918365941,1.21427027E-06,-2.6790531204,1.65052762E-06,-0.2966850552,6.80575526E-07
 A.D. 2000-Jan-01 00:00:00.0000,125159,0.0018889398,2.6295425E-09,0.007557985600000002,8.0233295E-10,-0.0010279962,1.05673426E-09,4.717989300299999,6.45644672E-07,-1.0745305081,1.68446299E-06,-1.1794489177,6.42881307E-07
 A.D. 2000-Jan-01 00:00:00.0000,127532,0.0040037219,2.34111308E-09,0.0064208198,1.55542663E-09,-0.0007935227000000001,1.09848712E-09,4.262421151,1.06661486E-06,-2.7191317873000003,1.4962662E-06,-0.8173263121,6.80133684E-07
 A.D. 2000-Jan-01 00:00:00.0000,127534,0.0024208656,1.75278545E-09,0.0066257316,8.01281722E-10,-0.0015731805,7.5161942E-10,4.99371059,6.65427781E-07,-1.9548804087,1.25207821E-06,-0.7266648545000001,6.82615749E-07
 A.D. 2000-Jan-01 00:00:00.0000,127846,-0.0074389756000000015,7.75555144E-10,-0.0008903274,3.83567797E-09,-0.0008120180000000001,8.14080199E-10,-0.8634908575,2.74152541E-06,5.1745762958,5.43073329E-07,-0.0271120204,8.99825582E-07
 A.D. 2000-Jan-01 00:00:00.0000,128299,0.0009229608,2.10677615E-09,0.0073424935,6.68820383E-10,-0.0011057694,1.16802964E-09,4.8933827052,5.01776787E-07,-0.5313280040999999,1.60605026E-06,-1.8432585583,7.16466977E-07
 A.D. 2000-Jan-01 00:00:00.0000,128301,0.0033977846000000003,3.10408182E-09,0.0070433229,1.70511643E-09,-0.0013303484,1.89606872E-09,3.922607864,1.28424389E-06,-2.1076110823,2.1859302E-06,-2.0174736192,9.56921374E-07
 A.D. 2000-Jan-01 00:00:00.0000,128383,-0.007347638,6.9911151E-10,-0.0005807913,2.89124495E-09,-0.0004995296,0.000000001,-0.4195682076,2.22022435E-06,5.1974897701,4.96652032E-07,-0.8209612587999999,1.11805014E-06
 A.D. 2000-Jan-01 00:00:00.0000,129130,0.0036875049,2.51456107E-09,0.0070964063,1.42889823E-09,-0.0001981269,0.000000001,4.4002255952,8.77737123E-07,-2.0264075465,0.000001624,0.032645272,5.50080676E-07
 A.D. 2000-Jan-01 00:00:00.0000,129133,0.0036988829,2.37022126E-09,0.0060043059,1.50634289E-09,-0.002228606,1.30426777E-09,4.2300977933,1.27368222E-06,-2.8734589933,1.59428942E-06,-1.4058325146,1.01044697E-06
 A.D. 2000-Jan-01 00:00:00.0000,129134,0.004206285,0.000000003,0.006584146700000001,2.09388713E-09,-0.0013646216,1.25182193E-09,4.103096637,0.000001335,-2.6141134435,1.99072831E-06,-0.9607684079,8.54558525E-07
 A.D. 2000-Jan-01 00:00:00.0000,129135,0.0015702953,2.7082592E-09,0.0068921985,1.3081999E-09,-0.0031325872,1.52712589E-09,4.3998927844,7.32108098E-07,-1.7805605862,1.87458395E-06,-1.9050488035,1.08776791E-06
 A.D. 2000-Jan-01 00:00:00.0000,129137,0.0060496685,2.12296775E-09,0.0048092811,2.73414063E-09,-0.0016598946,0.000000001,2.8968730052,1.76217716E-06,-4.0075262292,0.000001259,-0.2172272698,8.42834592E-07
 A.D. 2000-Jan-01 00:00:00.0000,129140,0.0038279443,2.22935455E-09,0.006487955,1.43136231E-09,-0.0011475274,0.000000001,4.4723473926,1.00012614E-06,-2.5141003889,1.53145591E-06,0.305956754,7.32323193E-07
 A.D. 2000-Jan-01 00:00:00.0000,129142,0.0031271831,2.06221241E-09,0.006522790200000001,1.37816615E-09,0.0001312984,9.02580205E-10,4.8205231942,8.55696351E-07,-2.4776485131,1.61908546E-06,-0.0762074882,6.83085494E-07
 A.D. 2000-Jan-01 00:00:00.0000,129144,0.0026758859,3.41292473E-09,0.0068648916,1.7383116E-09,-0.0036416412,1.30604865E-09,4.2306708008,8.66229559E-07,-1.9638936468,1.83671522E-06,-0.6946663556999999,1.09772664E-06
 A.D. 2000-Jan-01 00:00:00.0000,129145,0.0014856620000000002,2.21181331E-09,0.0066419616,8.70011251E-10,-0.002264286,8.18860269E-10,5.3297147031,4.3981611E-07,-1.1474549034,1.55280139E-06,0.16014483570000002,7.44945544E-07
 A.D. 2000-Jan-01 00:00:00.0000,129147,0.0024258871,2.44644819E-09,0.0070973453,1.07882772E-09,0.002223136,1.50299778E-09,4.7821686674,7.98282933E-07,-1.4014887845,1.44461546E-06,0.0393141709,6.79630826E-07
 A.D. 2000-Jan-01 00:00:00.0000,129153,0.0026015261,2.3952779E-09,0.006289523399999999,1.46197897E-09,-0.0034059949,1.48184366E-09,4.7802226679,8.46070203E-07,-1.8550332196,1.48373721E-06,0.2738310928,9.49673083E-07
 A.D. 2000-Jan-01 00:00:00.0000,129207,-0.004634075200000001,0.000000002,-0.005822067199999999,1.6089866E-09,0.0003805987,9.14903157E-10,-4.3510311913,1.28267739E-06,2.9989534118,1.60031531E-06,-0.1572484805,7.71947498E-07
 A.D. 2000-Jan-01 00:00:00.0000,129583,-0.007973169399999999,8.50800952E-10,-0.0018667647,2.91895474E-09,-0.000560686,9.41256952E-10,-1.293906507,1.77759566E-06,4.5403095289,6.13224239E-07,0.0378459655,6.4292359E-07
 A.D. 2000-Jan-01 00:00:00.0000,129602,-0.0065594179,9.46134848E-10,-0.0030839011,0.000000002,-0.0007518599000000001,0.000000001,-2.1063768769,1.52551604E-06,4.7584586908,8.09740407E-07,-1.4468649297999998,9.11803323E-07
 A.D. 2000-Jan-01 00:00:00.0000,130190,-0.0064128279,1.41525516E-09,-0.0032800359000000005,2.85680487E-09,-0.0018907846,1.16117128E-09,-2.5703444296,1.88383953E-06,4.593188774200001,1.19823863E-06,-0.16942720579999998,9.36216506E-07
 A.D. 2000-Jan-01 00:00:00.0000,130588,0.0024300405,3.46225664E-09,0.006366861,1.53775591E-09,0.0040646722,1.5514672E-09,4.6464762489,1.16660356E-06,-1.4546747428,1.78588911E-06,-0.7233719567,1.24739657E-06
 A.D. 2000-Jan-01 00:00:00.0000,130592,0.0027352318,2.39015991E-09,0.006474309300000001,1.41701903E-09,0.0024343193,1.48823993E-09,4.8889514736,8.99826147E-07,-2.0551968931,1.64126635E-06,-0.2883391565,8.57473355E-07
 A.D. 2000-Jan-01 00:00:00.0000,130648,0.0035494218,3.06370726E-09,0.0072648313,1.48859289E-09,0.0005096531,1.21926992E-09,4.2955903604,1.10435962E-06,-2.0596464773,1.71856493E-06,0.1386554307,5.27567706E-07
 A.D. 2000-Jan-01 00:00:00.0000,130687,0.0024971582000000003,3.2947801E-09,0.0077518514,1.43586493E-09,0.0015932614,1.80292898E-09,4.1804737559,9.48689502E-07,-1.7125653241,1.91389084E-06,1.2220776858,8.54327229E-07
 A.D. 2000-Jan-01 00:00:00.0000,131447,0.0026940151,2.23531764E-09,0.0068180199,0.000000001,0.0028417419,1.52403472E-09,4.4074192581,9.25089483E-07,-0.8859072567,1.35861811E-06,-2.1232949068,7.28808468E-07
 A.D. 2000-Jan-01 00:00:00.0000,131451,0.005530797099999999,2.93147649E-09,0.0055117866000000005,1.89503814E-09,0.0023852425,1.84096287E-09,3.3635615134,1.92045271E-06,-2.8745988571,1.30411974E-06,-1.7193533627000002,9.95652362E-07
 A.D. 2000-Jan-01 00:00:00.0000,131460,0.0053071796,3.59481488E-09,0.0049667846,2.42200727E-09,0.0033889555,1.70206384E-09,3.4682545043,2.2916117E-06,-3.2436697391000004,1.29325588E-06,-0.997781009,1.15405656E-06
 A.D. 2000-Jan-01 00:00:00.0000,131539,0.0047441638,2.66234133E-09,0.006649812099999999,2.19153556E-09,-2.0745514267539607e-05,0.000000001,3.7921885489,1.31578594E-06,-2.9296557469,1.75190098E-06,0.1318214378,5.84834608E-07
 A.D. 2000-Jan-01 00:00:00.0000,131546,0.0019395962,2.45964232E-09,0.007498441,0.000000001,0.0004713924,1.30849738E-09,4.8585262393,0.00000066,-1.1152020137,1.61578804E-06,-0.2169342421,6.72088232E-07
 A.D. 2000-Jan-01 00:00:00.0000,131581,0.0044939267,2.75860173E-09,0.0064341005000000005,0.000000002,0.0002804532,1.05648745E-09,4.1445833382,1.38241018E-06,-2.8217459911,1.79934031E-06,0.1743573744,6.85522498E-07
 A.D. 2000-Jan-01 00:00:00.0000,131635,0.0009051185,2.52421303E-09,0.0080414642,7.8108345E-10,7.8600718690474e-05,0.000000001,4.7612007487,4.24812275E-07,-0.605737974,1.63632204E-06,-0.305894218,5.24692094E-07
 A.D. 2000-Jan-01 00:00:00.0000,133566,0.0002372286,2.70804628E-09,0.0075022203,7.68397913E-10,0.0012733814,1.59171605E-09,4.6235659984,5.20382149E-07,-0.4081281508,1.89917308E-06,2.1559927731,7.91729043E-07
 A.D. 2000-Jan-01 00:00:00.0000,133853,0.0019347926,3.37123016E-09,0.007650784200000002,1.18584011E-09,0.0021842296,1.16481328E-09,4.5869160593,7.48723028E-07,-1.1603974242,1.94950108E-06,0.3195988178,0.000000786
 A.D. 2000-Jan-01 00:00:00.0000,133862,0.0014792921,0.000000003,0.007139980799999998,1.21477223E-09,-0.0023352365,1.79643763E-09,4.3112912077,8.92257598E-07,-1.6253626376,2.00582988E-06,-2.117921927,1.08047047E-06
 A.D. 2000-Jan-01 00:00:00.0000,134077,0.0038420524,3.07852207E-09,0.0066658249,1.68633274E-09,-0.001801896,1.36679642E-09,4.2644158127,1.35527768E-06,-2.2681898504,1.95643002E-06,-1.1414463473,1.01163126E-06
 A.D. 2000-Jan-01 00:00:00.0000,134251,0.0044280790000000006,2.64907095E-09,0.0059219738,1.87634444E-09,-0.0036417958,0.000000001,3.8940966167,1.1553191E-06,-2.6555578812,1.39506793E-06,0.1158840043,9.98228402E-07
 A.D. 2000-Jan-01 00:00:00.0000,134269,0.003988575,1.79530969E-09,0.0061846759,1.22003771E-09,-0.0003004231,8.85706982E-10,4.598678788,0.000000935,-2.7019754998,1.34118759E-06,0.1008076728,6.30655029E-07
